Date,Away_Team,Away_Score,Home_Team,Home_Score
2021-11-27,Denver,68.0,Utah Valley,77.0
2021-11-27,New Hampshire,70.0,Holy Cross,55.0
2021-11-27,UCLA,73.0,UNLV,51.0
2021-11-27,Grand Canyon,59.0,Pepperdine,56.0
2021-11-27,SIU Edwardsville,65.0,Creighton,70.0
2021-11-27,Coastal Ga.,54.0,Jacksonville,83.0
2021-11-27,LSU,75.0,Wake Forest,61.0
2021-11-27,Southeastern Louisiana,71.0,Florida Gulf Coast,90.0
2021-11-27,Wis.-Superior,48.0,Green Bay,77.0
2021-11-27,UMKC,62.0,Morehead St.,70.0
2021-11-27,Trinity Christian,69.0,Valparaiso,106.0
2021-11-27,Delaware,74.0,Temple,75.0
2021-11-27,Marshall,79.0,Indiana,90.0
2021-11-27,McMurry,54.0,Abilene Christian,89.0
2021-11-27,UC Irvine,69.0,Santa Clara,64.0
2021-11-27,Eastern Washington,76.0,Washington St.,71.0
2021-11-27,Sacramento St.,59.0,Arizona,105.0
2021-11-27,Idaho,73.0,North Dakota St.,90.0
2021-11-27,NIU,66.0,Marquette,80.0
2021-11-27,Purdue Northwest,71.0,Illinois St.,81.0
2021-11-27,UT Arlington,61.0,Utah St.,80.0
2021-11-27,Weber St.,87.0,Dixie St.,70.0
2021-11-27,BYU,75.0,Utah,64.0
2021-11-27,St. Thomas (MN),64.0,Seattle,81.0
2021-11-27,Prairie View A&M,80.0,Loyola Marymount,83.0
2021-11-27,Winthrop,82.0,Washington,74.0
2021-11-27,San Diego Christian,38.0,Cal Baptist,85.0
2021-11-28,North Texas,57.0,Drake,54.0
2021-11-28,Bethune-Cookman,70.0,Seton Hall,84.0
2021-11-28,Troy,45.0,Florida,84.0
2021-11-28,North Florida,69.0,FIU,84.0
2021-11-28,Southeast Missouri St.,68.0,Montana St.,75.0
2021-11-28,Merrimack,60.0,Boston University,61.0
2021-11-28,Stony Brook,85.0,Yale,81.0
2021-11-28,Kansas,96.0,Iona,83.0
2021-11-28,Fordham,89.0,Central Conncticut,83.0
2021-11-28,Western Michigan,81.0,Southeastern Louisiana,77.0
2021-11-28,James Madison,69.0,Florida Atlantic,65.0
2021-11-28,Loyola MD,75.0,Fairfield,70.0
2021-11-28,Siena,56.0,Bucknell,65.0
2021-11-28,American,79.0,Duquesne,88.0
2021-11-28,Hartwick,41.0,Binghamton,110.0
2021-11-28,The Citadel,91.0,South Carolina St.,79.0
2021-11-28,Eastern Michigan,63.0,DePaul,101.0
2021-11-28,Evansville,70.0,Eastern Illinois,54.0
2021-11-28,Alcorn St.,61.0,Milwaukee,57.0
2021-11-28,Chicago St.,57.0,Bowling Green,75.0
2021-11-28,Rider,58.0,South Carolina,65.0
2021-11-28,Franklin,37.0,Bellarmine,75.0
2021-11-28,Portland,77.0,Incarnate Word,68.0
2021-11-28,Louisiana Monroe,67.0,SMU,74.0
2021-11-28,Southern,82.0,Tennessee St.,80.0
2021-11-28,Penn,60.0,Arkansas,76.0
2021-11-28,UMKC,55.0,Arkansas St.,66.0
2021-11-28,Wofford,68.0,Georgia,65.0
2021-11-28,Dartmouth,63.0,Bryant,61.0
2021-11-28,Stephen F. Austin,72.0,Northwestern St.,68.0
2021-11-28,Brown,72.0,Quinnipiac,61.0
2021-11-28,Fairleigh Dickinson,79.0,Princeton,89.0
2021-11-28,Charleston Southern,52.0,Kennesaw St.,89.0
2021-11-28,Dayton,63.0,Belmont,61.0
2021-11-28,St. Andrews,36.0,UNC Asheville,106.0
2021-11-28,Eastern Kentucky,75.0,Radford,88.0
2021-11-28,North Alabama,81.0,Alabama St.,69.0
2021-11-28,Academy of Art,79.0,UC Davis,60.0
2021-11-28,North Dakota,42.0,Kansas St.,84.0
2021-11-28,Ky. Christian,67.0,Lipscomb,86.0
2021-11-28,Cal St. Northridge,56.0,San Diego,52.0
2021-11-28,Purdue Fort Wayne,78.0,Florida Gulf Coast,85.0
2021-11-28,Villanova,72.0,La Salle,46.0
2021-11-28,Miami FL,64.0,Alabama,96.0
2021-11-28,St. Francis PA,79.0,Lehigh,68.0
2021-11-28,Stanford,76.0,Colorado,80.0
2021-11-28,Hampton,61.0,Norfolk St.,70.0
2021-11-28,Fresno St.,57.0,California,65.0
2021-11-28,Grambling St.,74.0,Morgan St.,59.0
2021-11-29,Norfolk St.,70.0,Grambling St.,63.0
2021-11-29,Hartford,59.0,Appalachian St.,69.0
2021-11-29,Central Michigan,57.0,Kentucky,85.0
2021-11-29,Lafayette,73.0,Columbia,50.0
2021-11-29,South Florida,49.0,Boston College,64.0
2021-11-29,Iowa,75.0,Virginia,74.0
2021-11-29,Niagara,70.0,Colgate,59.0
2021-11-29,Northwestern Ohio,36.0,Toledo,106.0
2021-11-29,Cornell,89.0,Canisius,75.0
2021-11-29,N.C. Central,58.0,Gardner Webb,83.0
2021-11-29,Point Park,49.0,Buffalo,94.0
2021-11-29,Tex. A&M-Commerce,66.0,South Alabama,69.0
2021-11-29,Paul Quinn,59.0,Missouri,91.0
2021-11-29,Austin Peay,51.0,TCU,68.0
2021-11-29,S'western Adventist,62.0,Houston Baptist,100.0
2021-11-29,Campbellsville,61.0,Murray St.,98.0
2021-11-29,Schreiner,47.0,Abilene Christian,88.0
2021-11-29,Tulsa,80.0,Oral Roberts,87.0
2021-11-29,St. Mary's (TX),65.0,UTSA,75.0
2021-11-29,Mississippi Valley St.,36.0,Vanderbilt,75.0
2021-11-29,Sam Houston St.,57.0,Texas,73.0
2021-11-29,Morgan St.,60.0,Hampton,47.0
2021-11-29,Ark. Baptist,70.0,Arkansas Pine Bluff,75.0
2021-11-29,Carroll (MT),63.0,Utah St.,93.0
2021-11-29,Notre Dame,72.0,Illinois,82.0
2021-11-29,UT Arlington,70.0,UC Santa Barbara,62.0
2021-11-29,Tarleton St.,55.0,Gonzaga,64.0
2021-11-29,UC Riverside,50.0,Saint Mary's,67.0
2021-11-29,Wyoming,79.0,Cal St. Fullerton,66.0
2021-11-29,Grand Canyon,78.0,Loyola Marymount,72.0
2021-11-29,Montana,47.0,Oregon,87.0
2021-11-30,Saginaw Valley,57.0,Butler,68.0
2021-11-30,Ky. Christian,70.0,Radford,79.0
2021-11-30,Clarks Summit,40.0,VMI,88.0
2021-11-30,Furman,74.0,High Point,70.0
2021-11-30,Lancaster Bible,39.0,Campbell,83.0
2021-11-30,Old Dominion,62.0,East Carolina,63.0
2021-11-30,Elon,61.0,UNC Greensboro,74.0
2021-11-30,Howard,70.0,Mount St. Mary's,72.0
2021-11-30,Point Park,41.0,Kent St.,107.0
2021-11-30,UMES,63.0,Connecticut,72.0
2021-11-30,Sacred Heart,70.0,NJIT,75.0
2021-11-30,Longwood,83.0,Georgetown,91.0
2021-11-30,Presbyterian,44.0,Tennessee,86.0
2021-11-30,Bellarmine,55.0,West Virginia,74.0
2021-11-30,Davidson,75.0,Charlotte,58.0
2021-11-30,Minnesota,54.0,Pittsburgh,53.0
2021-11-30,LIU,67.0,Delaware,75.0
2021-11-30,New Orleans,65.0,Texas A&M,85.0
2021-11-30,Indiana,110.0,Syracuse,112.0
2021-11-30,Chattanooga,82.0,Tennessee Tech,65.0
2021-11-30,Siena,83.0,Army,67.0
2021-11-30,Detroit,56.0,Northeastern,66.0
2021-11-30,Fairleigh Dickinson,73.0,Manhattan,78.0
2021-11-30,Rider,51.0,Mississippi,75.0
2021-11-30,Florida St.,65.0,Purdue,93.0
2021-11-30,Tulane,77.0,Charleston,81.0
2021-11-30,Texas St.,80.0,Rice,69.0
2021-11-30,Rhodes,35.0,Western Kentucky,105.0
2021-11-30,Presentation,55.0,North Dakota,72.0
2021-11-30,Prairie View A&M,90.0,South Dakota St.,99.0
2021-11-30,SIU Edwardsville,75.0,Nebraska Omaha,65.0
2021-11-30,Mississippi Col.,58.0,Samford,83.0
2021-11-30,Northwestern St.,58.0,Houston,99.0
2021-11-30,Clemson,64.0,Rutgers,74.0
2021-11-30,Saint Louis,86.0,Boise St.,82.0
2021-11-30,Northwestern,73.0,Wake Forest,77.0
2021-11-30,Hawaii,58.0,Santa Clara,70.0
2021-11-30,New Mexico,101.0,New Mexico St.,94.0
2021-11-30,Jackson St.,54.0,Marquette,83.0
2021-11-30,North Dakota St.,55.0,Creighton,80.0
2021-11-30,Bethesda (CA),61.0,Dixie St.,99.0
2021-11-30,Duke,66.0,Ohio St.,71.0
2021-11-30,Long Beach St.,47.0,San Diego St.,72.0
2021-11-30,Pepperdine,66.0,Nevada,79.0
2021-11-30,South Dakota,52.0,San Jose St.,61.0
2021-12-01,Warren Wilson,47.0,Western Carolina,102.0
2021-12-01,N.C. Central,67.0,USC Upstate,65.0
2021-12-01,Central Michigan,45.0,Xavier,78.0
2021-12-01,The Citadel,58.0,UNC Asheville,65.0
2021-12-01,American,57.0,Stony Brook,80.0
2021-12-01,Villanova,71.0,Penn,56.0
2021-12-01,Princeton,77.0,Hofstra,81.0
2021-12-01,Fort Valley St.,63.0,Florida A&M,76.0
2021-12-01,Stetson,73.0,Florida Atlantic,83.0
2021-12-01,Bowling Green,78.0,Duquesne,70.0
2021-12-01,Norfolk St.,74.0,UNC Wilmington,69.0
2021-12-01,Brown,73.0,UMass Lowell,63.0
2021-12-01,Wagner,63.0,Seton Hall,85.0
2021-12-01,South Carolina,56.0,Coastal Carolina,80.0
2021-12-01,Rhode Island,64.0,Harvard,57.0
2021-12-01,Iona,78.0,Marist,71.0
2021-12-01,Coppin St.,81.0,St. Bonaventure,93.0
2021-12-01,Lehigh,72.0,Yale,82.0
2021-12-01,Georgia Southern,51.0,Morehead St.,59.0
2021-12-01,Mercer,73.0,Kennesaw St.,71.0
2021-12-01,William & Mary,56.0,Navy,75.0
2021-12-01,Dartmouth,65.0,Vermont,83.0
2021-12-01,Columbia,60.0,UMBC,98.0
2021-12-01,Chicago St.,64.0,Loyola MD,78.0
2021-12-01,Holy Cross,67.0,Central Conncticut,73.0
2021-12-01,Boston University,56.0,George Washington,54.0
2021-12-01,Bucknell,67.0,St. Francis PA,93.0
2021-12-01,Alabama St.,54.0,Dayton,93.0
2021-12-01,Tennessee Martin,61.0,Middle Tennessee,73.0
2021-12-01,Southern Illinois,54.0,Evansville,52.0
2021-12-01,Ball St.,80.0,Western Illinois,93.0
2021-12-01,Richmond,73.0,Wofford,64.0
2021-12-01,Marshall,86.0,Akron,88.0
2021-12-01,St. Francis NY,46.0,Fordham,68.0
2021-12-01,Cincinnati,59.0,Miami OH,58.0
2021-12-01,Binghamton,57.0,Saint Joseph's,79.0
2021-12-01,La Salle,57.0,Temple,73.0
2021-12-01,Florida Gulf Coast,61.0,FIU,77.0
2021-12-01,Louisville,64.0,Michigan St.,73.0
2021-12-01,Memphis,79.0,Georgia,82.0
2021-12-01,Virginia Tech,62.0,Maryland,58.0
2021-12-01,Nebraska,100.0,N.C. State,104.0
2021-12-01,Boyce,29.0,Appalachian St.,90.0
2021-12-01,Texas Southern,60.0,Louisiana Tech,87.0
2021-12-01,Hartford,75.0,Winthrop,82.0
2021-12-01,Centenary (LA),67.0,Louisiana Monroe,104.0
2021-12-01,Washington St.,51.0,Arizona St.,29.0
2021-12-01,East Tennessee St.,56.0,UAB,70.0
2021-12-01,Our Lady of the Lake,66.0,Incarnate Word,93.0
2021-12-01,Lincoln (CA),54.0,Stephen F. Austin,90.0
2021-12-01,Texas A&M Corpus Chris,83.0,UT Rio Grande Valley,77.0
2021-12-01,Dallas,65.0,Abilene Christian,108.0
2021-12-01,Ohio,51.0,LSU,66.0
2021-12-01,Eastern Illinois,45.0,NIU,55.0
2021-12-01,UNLV,64.0,SMU,83.0
2021-12-01,Arkansas Pine Bluff,64.0,Iowa St.,83.0
2021-12-01,UAlbany,43.0,Kansas St.,71.0
2021-12-01,Southern Miss,55.0,South Alabama,85.0
2021-12-01,Wichita St.,60.0,Oklahoma St.,51.0
2021-12-01,Missouri St.,74.0,Illinois St.,79.0
2021-12-01,Northern Iowa,69.0,Bradley,71.0
2021-12-01,UCF,68.0,Auburn,85.0
2021-12-01,Indiana St.,76.0,Loyola Chicago,88.0
2021-12-01,Central Arkansas,60.0,Arkansas,97.0
2021-12-01,Florida,67.0,Oklahoma,74.0
2021-12-01,Rust,48.0,Troy,81.0
2021-12-01,Texas Tech,68.0,Providence,72.0
2021-12-01,BYU,65.0,Utah Valley,72.0
2021-12-01,Mississippi Valley St.,58.0,North Alabama,72.0
2021-12-01,Little Rock,55.0,Colorado St.,86.0
2021-12-01,Bethesda (CA),67.0,Dixie St.,99.0
2021-12-01,Pacific,57.0,UC Davis,63.0
2021-12-01,Miami FL,63.0,Penn St.,58.0
2021-12-01,Wisconsin,70.0,Georgia Tech,66.0
2021-12-01,Michigan,51.0,North Carolina,72.0
2021-12-01,Colorado,61.0,UCLA,73.0
2021-12-01,San Diego,43.0,Fresno St.,63.0
2021-12-01,McNeese St.,62.0,Seattle,78.0
2021-12-01,UC Riverside,65.0,Oregon,71.0
2021-12-01,Utah,73.0,USC,93.0
2021-12-02,LIU,63.0,Towson,72.0
2021-12-02,Wright St.,86.0,Purdue Fort Wayne,73.0
2021-12-02,Fairleigh Dickinson,65.0,Drexel,86.0
2021-12-02,Edward Waters,57.0,North Florida,103.0
2021-12-02,Missouri,45.0,Liberty,66.0
2021-12-02,Delaware,59.0,Delaware St.,48.0
2021-12-02,East. Mennonite,54.0,James Madison,96.0
2021-12-02,Saint Elizabeth,43.0,NJIT,76.0
2021-12-02,Detroit,69.0,IUPUI,45.0
2021-12-02,Sacred Heart,74.0,Lafayette,67.0
2021-12-02,Northern Kentucky,58.0,Cleveland St.,72.0
2021-12-02,Schreiner,46.0,Sam Houston St.,106.0
2021-12-02,Robert Morris,58.0,Green Bay,70.0
2021-12-02,Oral Roberts,63.0,TCU,71.0
2021-12-02,Jarvis Christian,44.0,Grambling St.,71.0
2021-12-02,Oakland,81.0,Illinois Chicago,77.0
2021-12-02,Northland,51.0,North Dakota St.,114.0
2021-12-02,Lipscomb,65.0,Belmont,94.0
2021-12-02,Youngstown St.,70.0,Milwaukee,68.0
2021-12-02,Montana St.,75.0,Northern Colorado,77.0
2021-12-02,Crown (MN),53.0,St. Thomas (MN),73.0
2021-12-02,Lamar,60.0,Mississippi St.,75.0
2021-12-02,Jacksonville,67.0,Charleston Southern,56.0
2021-12-02,Valparaiso,66.0,Drake,73.0
2021-12-02,Denver,64.0,Wyoming,77.0
2021-12-02,Southern Utah,89.0,Eastern Washington,76.0
2021-12-02,UTSA,71.0,Grand Canyon,74.0
2021-12-02,Northern Arizona,44.0,Weber St.,67.0
2021-12-02,Saint Mary's,60.0,Utah St.,58.0
2021-12-02,Portland St.,63.0,Idaho St.,55.0
2021-12-02,Montana,65.0,Sacramento St.,58.0
2021-12-02,Eastern Michigan,74.0,UC San Diego,83.0
2021-12-02,Cal Poly,55.0,Cal Baptist,64.0
2021-12-02,Oregon St.,61.0,California,73.0
2021-12-03,Carver,55.0,North Carolina A&T,97.0
2021-12-03,Notre Dame,57.0,Boston College,73.0
2021-12-03,Fairfield,74.0,Canisius,68.0
2021-12-03,UT Rio Grande Valley,58.0,Texas,88.0
2021-12-03,Rider,54.0,Iona,80.0
2021-12-03,Manhattan,77.0,Siena,72.0
2021-12-03,Monmouth,57.0,Niagara,49.0
2021-12-03,Coppin St.,77.0,Cornell,92.0
2021-12-03,Saint Peter's,69.0,Quinnipiac,59.0
2021-12-03,Colgate,69.0,Northeastern,74.0
2021-12-03,Kansas,95.0,St. John's,75.0
2021-12-03,Bob Jones,61.0,Presbyterian,90.0
2021-12-03,Rutgers,51.0,Illinois,86.0
2021-12-03,South Carolina St.,65.0,South Florida,64.0
2021-12-03,Charleston,88.0,Furman,91.0
2021-12-03,Pittsburgh,56.0,Virginia,57.0
2021-12-03,Waldorf,37.0,South Dakota,93.0
2021-12-03,Minn.-Morris,47.0,South Dakota St.,112.0
2021-12-03,New Mexico St.,72.0,UTEP,69.0
2021-12-03,New Orleans,67.0,Louisiana,80.0
2021-12-03,Bryant,44.0,Houston,111.0
2021-12-03,Tulsa,58.0,Boise St.,63.0
2021-12-03,Iowa,70.0,Purdue,77.0
2021-12-03,Benedictine Mesa,59.0,Cal St. Bakersfield,87.0
2021-12-03,VMI,90.0,Portland,82.0
2021-12-03,North Dakota,51.0,San Jose St.,76.0
2021-12-03,Pepperdine,74.0,UC Santa Barbara,86.0
2021-12-03,Bethesda (CA),54.0,UC Irvine,86.0
2021-12-04,Memphis,63.0,Mississippi,67.0
2021-12-04,Saint Joseph's,52.0,Villanova,81.0
2021-12-04,Robert Morris,69.0,Milwaukee,77.0
2021-12-04,Nyack,67.0,Seton Hall,113.0
2021-12-04,Oakland,78.0,IUPUI,45.0
2021-12-04,Harvard,77.0,Massachusetts,87.0
2021-12-04,Nebraska,55.0,Indiana,68.0
2021-12-04,Clemson,75.0,Miami FL,80.0
2021-12-04,Marquette,76.0,Wisconsin,89.0
2021-12-04,Binghamton,63.0,Boston University,68.0
2021-12-04,Winthrop,64.0,Coastal Carolina,74.0
2021-12-04,Northern Kentucky,57.0,Purdue Fort Wayne,71.0
2021-12-04,Miami OH,68.0,Indiana St.,69.0
2021-12-04,Mount St. Mary's,55.0,Loyola MD,61.0
2021-12-04,San Diego St.,58.0,Michigan,72.0
2021-12-04,Eastern Washington,92.0,Nebraska Omaha,81.0
2021-12-04,Tennessee,69.0,Colorado,54.0
2021-12-04,LSU-Shreveport,35.0,North Texas,73.0
2021-12-04,Holy Cross,65.0,La Salle,84.0
2021-12-04,N.C. Central,66.0,UNC Asheville,82.0
2021-12-04,Bucknell,69.0,Hofstra,88.0
2021-12-04,Alcorn St.,64.0,Tulane,85.0
2021-12-04,Yale,64.0,Auburn,86.0
2021-12-04,Rhode Island,52.0,Providence,66.0
2021-12-04,Tennessee Martin,64.0,Western Illinois,81.0
2021-12-04,Tennessee Tech,51.0,Evansville,59.0
2021-12-04,Louisville,73.0,N.C. State,68.0
2021-12-04,Wake Forest,80.0,Virginia Tech,61.0
2021-12-04,George Washington,79.0,Charlotte,86.0
2021-12-04,Georgia St.,77.0,Mercer,83.0
2021-12-04,NIU,41.0,Dayton,79.0
2021-12-04,Maine,66.0,Columbia,77.0
2021-12-04,Gardner Webb,52.0,East Carolina,62.0
2021-12-04,Webster,64.0,Southeast Missouri St.,76.0
2021-12-04,Jarvis Christian,62.0,Rice,100.0
2021-12-04,North Park,71.0,Eastern Illinois,76.0
2021-12-04,Southwestern (TX),60.0,Texas A&M Corpus Chris,111.0
2021-12-04,SIU Edwardsville,55.0,Bradley,80.0
2021-12-04,Delaware St.,58.0,Longwood,78.0
2021-12-04,William & Mary,46.0,Davidson,70.0
2021-12-04,Wright St.,75.0,Cleveland St.,85.0
2021-12-04,Northwestern St.,71.0,Louisiana Monroe,84.0
2021-12-04,St. Francis PA,75.0,Ohio,78.0
2021-12-04,Montana St.,68.0,Sacramento St.,66.0
2021-12-04,BYU,74.0,Missouri St.,68.0
2021-12-04,Lenoir-Rhyne,66.0,East Tennessee St.,90.0
2021-12-04,Buffalo,65.0,St. Bonaventure,68.0
2021-12-04,Radford,51.0,West Virginia,67.0
2021-12-04,Grambling St.,59.0,Connecticut,88.0
2021-12-04,Syracuse,63.0,Florida St.,60.0
2021-12-04,Loyola Chicago,68.0,DePaul,64.0
2021-12-04,Saint Mary's,58.0,Colorado St.,74.0
2021-12-04,Incarnate Word,65.0,Abilene Christian,98.0
2021-12-04,Penn,72.0,Temple,81.0
2021-12-04,Campbell,61.0,VCU,65.0
2021-12-04,Jackson St.,61.0,Illinois St.,55.0
2021-12-04,Drexel,79.0,Princeton,81.0
2021-12-04,Central Connecticut,45.0,New Hampshire,67.0
2021-12-04,Army,58.0,Air Force,76.0
2021-12-04,Little Rock,78.0,Arkansas,93.0
2021-12-04,McNeese St.,58.0,Wyoming,79.0
2021-12-04,UMES,81.0,Lehigh,75.0
2021-12-04,Louisiana Tech,78.0,Santa Clara,75.0
2021-12-04,Southern Utah,81.0,Idaho,75.0
2021-12-04,Toledo,68.0,Michigan St.,81.0
2021-12-04,Arkansas Pine Bluff,54.0,Baylor,99.0
2021-12-04,UC Merced,40.0,UC Davis,81.0
2021-12-04,Tennessee St.,49.0,Chicago St.,59.0
2021-12-04,Central Arkansas,82.0,Arkansas St.,95.0
2021-12-04,Wiley,76.0,Stephen F. Austin,100.0
2021-12-04,American,56.0,Howard,90.0
2021-12-04,Norfolk St.,57.0,Hampton,58.0
2021-12-04,Vanderbilt,72.0,SMU,84.0
2021-12-04,USC,63.0,Washington St.,61.0
2021-12-04,Western Carolina,78.0,USC Upstate,73.0
2021-12-04,UAB,77.0,Saint Louis,72.0
2021-12-04,Wagner,78.0,Stony Brook,49.0
2021-12-04,Loyola Marymount,77.0,Long Beach St.,74.0
2021-12-04,Stetson,65.0,FIU,72.0
2021-12-04,Dartmouth,68.0,Florida Gulf Coast,78.0
2021-12-04,Old Dominion,60.0,George Mason,50.0
2021-12-04,Youngstown St.,82.0,Green Bay,58.0
2021-12-04,Eastern Kentucky,80.0,Western Kentucky,85.0
2021-12-04,Cal St. Northridge,43.0,Fresno St.,61.0
2021-12-04,Duquesne,71.0,Marshall,72.0
2021-12-04,High Point,83.0,Elon,77.0
2021-12-04,Southern,62.0,Akron,79.0
2021-12-04,UMass Lowell,61.0,Merrimack,57.0
2021-12-04,Oral Roberts,85.0,Houston Baptist,67.0
2021-12-04,Middle Tennessee,87.0,Murray St.,93.0
2021-12-04,Calvary,32.0,UMKC,94.0
2021-12-04,Northern Arizona,73.0,Idaho St.,70.0
2021-12-04,Montana,75.0,Northern Colorado,78.0
2021-12-04,Portland St.,69.0,Weber St.,80.0
2021-12-04,Mississippi Valley St.,44.0,Grand Canyon,91.0
2021-12-04,Pacific,57.0,Cal St. Fullerton,66.0
2021-12-04,Alabama,91.0,Gonzaga,82.0
2021-12-04,South Alabama,74.0,Jacksonville St.,64.0
2021-12-04,St. Katherine,65.0,Dixie St.,97.0
2021-12-04,Southern Miss,41.0,Southern Illinois,66.0
2021-12-04,Iowa St.,64.0,Creighton,58.0
2021-12-04,UNLV,62.0,San Francisco,83.0
2021-12-05,Northwestern,67.0,Maryland,61.0
2021-12-05,Fairfield,81.0,Niagara,71.0
2021-12-05,Keuka,64.0,Cornell,122.0
2021-12-05,Monmouth,79.0,Canisius,65.0
2021-12-05,Western Illinois,97.0,Central Michigan,70.0
2021-12-05,Georgetown,67.0,South Carolina,80.0
2021-12-05,Sacred Heart,66.0,Brown,79.0
2021-12-05,Siena,60.0,Saint Peter's,58.0
2021-12-05,Marist,79.0,Rider,67.0
2021-12-05,North Florida,41.0,Florida Atlantic,76.0
2021-12-05,Quinnipiac,90.0,Manhattan,73.0
2021-12-05,Detroit,64.0,Illinois Chicago,56.0
2021-12-05,NJIT,90.0,Lafayette,86.0
2021-12-05,Hartford,68.0,St. Francis NY,55.0
2021-12-05,Richmond,60.0,Northern Iowa,52.0
2021-12-05,Denver,58.0,Texas St.,71.0
2021-12-05,Minnesota,81.0,Mississippi St.,76.0
2021-12-05,Bethune-Cookman,45.0,UCF,81.0
2021-12-05,Valparaiso,71.0,Western Michigan,60.0
2021-12-05,UMBC,60.0,Delaware,70.0
2021-12-05,Kennesaw St.,62.0,Wofford,88.0
2021-12-05,Defiance,43.0,Bellarmine,92.0
2021-12-05,North Carolina,79.0,Georgia Tech,62.0
2021-12-05,St. Thomas (MN),64.0,Drake,74.0
2021-12-05,Milligan,55.0,Austin Peay,98.0
2021-12-05,Belmont,85.0,Samford,73.0
2021-12-05,Carver,40.0,North Alabama,103.0
2021-12-05,Northwood,57.0,Eastern Michigan,79.0
2021-12-05,Cal Poly,51.0,San Diego,52.0
2021-12-05,VMI,89.0,Seattle,82.0
2021-12-05,Cal Lutheran,66.0,UC Santa Barbara,87.0
2021-12-05,Arizona,90.0,Oregon St.,65.0
2021-12-05,Our Lady of the Lake,64.0,Lamar,67.0
2021-12-05,California,58.0,Utah,66.0
2021-12-05,Xavier,77.0,Oklahoma St.,71.0
2021-12-05,Chattanooga,85.0,Lipscomb,64.0
2021-12-05,Southeastern Louisiana,72.0,Troy,68.0
2021-12-05,Kansas St.,65.0,Wichita St.,59.0
2021-12-05,Arizona St.,69.0,Oregon,67.0
2021-12-05,Fordham,69.0,St. John's,83.0
2021-12-05,Bryant,58.0,Cincinnati,73.0
2021-12-05,Ohio St.,76.0,Penn St.,64.0
2021-12-05,Charleston Southern,59.0,Tarleton St.,57.0
2021-12-06,Millersville,71.0,Morgan St.,77.0
2021-12-06,Texas Southern,69.0,Florida,54.0
2021-12-06,Columbia,61.0,Colgate,89.0
2021-12-06,N.C. Central,67.0,The Citadel,80.0
2021-12-06,Illinois,87.0,Iowa,83.0
2021-12-06,Voorhees,51.0,Georgia St.,80.0
2021-12-06,Babson,64.0,Harvard,74.0
2021-12-06,Towson,73.0,Kent St.,58.0
2021-12-06,Mercer,74.0,Coastal Carolina,69.0
2021-12-06,Delaware St.,60.0,Liberty,96.0
2021-12-06,Presbyterian,66.0,Morehead St.,71.0
2021-12-06,Alcorn St.,45.0,Houston,77.0
2021-12-06,New Mexico St.,78.0,New Mexico,76.0
2021-12-06,San Jose St.,69.0,Pepperdine,82.0
2021-12-07,Sacred Heart,62.0,Rhode Island,72.0
2021-12-07,Purchase,40.0,Army,97.0
2021-12-07,Virginia,49.0,James Madison,52.0
2021-12-07,Vermont,58.0,Providence,68.0
2021-12-07,Navy,65.0,George Mason,71.0
2021-12-07,Texas Tech,57.0,Tennessee,52.0
2021-12-07,Fairleigh Dickinson,55.0,La Salle,81.0
2021-12-07,Old Dominion,74.0,William & Mary,59.0
2021-12-07,Columbia Int'l,56.0,Campbell,74.0
2021-12-07,UAlbany,52.0,Yale,71.0
2021-12-07,North Carolina A&T,71.0,East Carolina,82.0
2021-12-07,Bucknell,69.0,Princeton,82.0
2021-12-07,Guilford,59.0,High Point,64.0
2021-12-07,Bradley,65.0,Toledo,67.0
2021-12-07,Southern,64.0,Kentucky,76.0
2021-12-07,Massachusetts,76.0,Northeastern,82.0
2021-12-07,East-West U.,58.0,Valparaiso,101.0
2021-12-07,Jacksonville,58.0,Georgia,69.0
2021-12-07,Oakland,72.0,Bowling Green,73.0
2021-12-07,Michigan,102.0,Nebraska,67.0
2021-12-07,Furman,80.0,Winthrop,85.0
2021-12-07,Brown,76.0,Merrimack,56.0
2021-12-07,Florida Gulf Coast,69.0,Florida A&M,55.0
2021-12-07,UTEP,52.0,Kansas,78.0
2021-12-07,Dallas Christian,65.0,Tarleton St.,84.0
2021-12-07,Champion Chris.,67.0,Houston Baptist,84.0
2021-12-07,Charleston,86.0,Tulane,72.0
2021-12-07,South Dakota,69.0,Northern Colorado,74.0
2021-12-07,Belmont,64.0,Saint Louis,59.0
2021-12-07,Eastern Illinois,44.0,Missouri,72.0
2021-12-07,Roosevelt,49.0,Loyola Chicago,88.0
2021-12-07,Temple,72.0,Vanderbilt,68.0
2021-12-07,Duquesne,67.0,DePaul,87.0
2021-12-07,Charlotte,66.0,Arkansas,86.0
2021-12-07,Mount St. Mary's,77.0,Santa Clara,88.0
2021-12-07,North Dakota St.,49.0,Montana St.,68.0
2021-12-07,Loyola Marymount,60.0,Tulsa,55.0
2021-12-07,Butler,66.0,Oklahoma,62.0
2021-12-07,Villanova,67.0,Syracuse,53.0
2021-12-07,Boise St.,74.0,Cal St. Northridge,48.0
2021-12-07,North Dakota,71.0,Cal Baptist,89.0
2021-12-07,Eastern Kentucky,68.0,USC,80.0
2021-12-08,Coppin St.,62.0,George Washington,75.0
2021-12-08,Ball St.,50.0,Xavier,96.0
2021-12-08,Chattanooga,78.0,UNC Asheville,73.0
2021-12-08,Canisius,62.0,Northern Kentucky,75.0
2021-12-08,Lancaster Bible,51.0,Robert Morris,99.0
